Année,Tournoi,Tour,Joueur_1,Joueur_2,Res_1,Res_2,Cote_1,Cote_2,Tournoi_type
2021,anvers,8,0,3,2,1,1.53,2.53,0
2021,anvers,8,0,0,2,1,1.52,2.55,0
2021,anvers,8,0,2,0,2,1.73,2.1,0
2021,anvers,4,1,0,2,0,1.23,4.24,0
2021,anvers,4,0,7,0,2,2.44,1.56,0
2021,anvers,4,0,0,2,0,1.31,3.49,0
2021,anvers,4,0,2,0,2,2.22,1.67,0
2021,anvers,2,1,7,2,0,1.53,2.53,0
2021,anvers,2,0,2,0,2,1.67,2.19,0
2021,anvers,1,1,2,2,0,1.43,2.82,0
2020,anvers,16,34,35,2,1,1.11,6.75,0
2020,anvers,16,0,0,0,2,1.57,2.38,0
2020,anvers,16,0,8,1,2,3.5,1.3,0
2020,anvers,16,36,0,0,2,3.08,1.36,0
2020,anvers,16,34,0,0,2,1.59,2.33,0
2020,anvers,16,0,5,0,2,5.6,1.15,0
2020,anvers,16,6,0,0,2,2.61,1.49,0
2020,anvers,16,34,0,1,2,3.69,1.28,0
2020,anvers,16,35,0,2,0,3.1,1.36,0
2020,anvers,16,7,0,2,0,1.77,2.04,0
2020,anvers,16,0,34,0,2,2.43,1.55,0
2020,anvers,16,35,0,0,2,6.08,1.13,0
2020,anvers,8,1,0,0,2,1.36,3.15,0
2020,anvers,8,0,8,0,2,3.8,1.27,0
2020,anvers,8,4,0,2,1,1.16,5.37,0
2020,anvers,8,0,5,0,2,5.45,1.15,0
2020,anvers,8,0,0,0,2,1.91,1.89,0
2020,anvers,8,0,3,1,2,7.27,1.1,0
2020,anvers,8,7,0,0,2,1.48,2.63,0
2020,anvers,8,0,2,2,1,1.98,1.82,0
2020,anvers,4,0,8,0,2,5.93,1.13,0
2020,anvers,4,0,3,2,1,1.69,2.17,0
2020,anvers,4,0,0,0,2,2.58,1.5,0
2020,anvers,2,8,4,2,1,1.52,2.52,0
2020,anvers,2,0,0,1,2,2.37,1.58,0
2020,anvers,1,8,0,0,2,1.52,2.55,0
2019,anvers,16,34,35,0,2,1.89,1.89,0
2019,anvers,16,0,34,2,0,1.71,2.12,0
2019,anvers,16,34,7,0,2,2.33,1.59,0
2019,anvers,16,0,0,2,0,2.26,1.63,0
2019,anvers,16,0,37,2,0,1.27,3.77,0
2019,anvers,16,0,6,0,2,3.41,1.32,0
2019,anvers,16,8,0,2,0,1.24,4.05,0
2019,anvers,16,37,35,2,0,1.08,8.15,0
2019,anvers,16,0,34,0,2,3.32,1.33,0
2019,anvers,16,5,0,2,1,1.53,2.5,0
2019,anvers,16,0,0,2,1,2.4,1.57,0
2019,anvers,16,0,37,2,0,1.26,3.83,0
2019,anvers,8,1,0,0,2,1.34,3.26,0
2019,anvers,8,0,7,2,0,2.37,1.58,0
2019,anvers,8,4,0,2,1,1.44,2.75,0
2019,anvers,8,0,6,2,0,3.4,1.32,0
2019,anvers,8,8,0,0,2,3.5,1.3,0
2019,anvers,8,0,3,2,1,3.05,1.37,0
2019,anvers,8,5,0,2,0,1.83,1.94,0
2019,anvers,8,0,2,2,0,3.54,1.3,0
2019,anvers,4,0,0,2,1,1.96,1.85,0
2019,anvers,4,4,0,2,1,1.52,2.55,0
2019,anvers,4,0,0,2,1,1.26,3.91,0
2019,anvers,4,5,0,1,2,2.26,1.64,0
2019,anvers,2,0,4,0,2,2.8,1.42,0
2019,anvers,2,0,0,2,1,1.45,2.75,0
2019,anvers,1,4,0,1,2,1.54,2.5,0
2018,anvers,16,0,36,2,0,1.5,2.5,0
2018,anvers,16,0,36,1,2,2.76,1.42,0
2018,anvers,16,34,8,2,0,1.97,1.83,0
2018,anvers,16,0,0,0,2,2.06,1.75,0
2018,anvers,16,0,36,2,0,1.46,2.73,0
2018,anvers,16,0,7,2,0,2.62,1.49,0
2018,anvers,16,6,35,2,0,1.37,3.09,0
2018,anvers,16,0,0,2,1,1.54,2.45,0
2018,anvers,16,0,0,0,2,2.16,1.69,0
2018,anvers,16,5,34,2,0,1.34,3.27,0
2018,anvers,16,0,0,2,0,1.97,1.82,0
2018,anvers,16,34,0,0,2,1.89,1.88,0
2018,anvers,8,1,0,2,0,1.22,4.28,0
2018,anvers,8,0,0,1,2,3.63,1.28,0
2018,anvers,8,4,0,2,1,1.25,3.95,0
2018,anvers,8,0,0,2,1,1.56,2.4,0
2018,anvers,8,6,0,2,1,1.55,2.39,0
2018,anvers,8,0,3,2,0,3.87,1.25,0
2018,anvers,8,5,0,2,0,1.45,2.7,0
2018,anvers,8,0,2,1,2,2.39,1.55,0
2018,anvers,4,4,0,2,1,1.57,2.41,0
2018,anvers,4,6,0,2,0,1.6,2.36,0
2018,anvers,4,5,2,0,2,1.58,2.4,0
2018,anvers,2,1,4,2,0,1.57,2.41,0
2018,anvers,2,6,2,2,0,1.64,2.28,0
2018,anvers,1,1,6,2,1,1.75,2.08,0
2017,anvers,16,0,35,0,2,2.34,1.61,0
2017,anvers,16,0,0,2,1,1.9,1.91,0
2017,anvers,16,34,6,2,0,1.66,2.23,0
2017,anvers,16,0,0,2,0,3.52,1.3,0
2017,anvers,16,34,5,1,2,3.11,1.38,0
2017,anvers,16,7,0,1,2,1.63,2.21,0
2017,anvers,16,0,0,2,0,2.31,1.61,0
2017,anvers,16,0,0,2,1,2.8,1.43,0
2017,anvers,16,8,0,0,2,1.35,3.1,0
2017,anvers,16,34,34,0,2,2.75,1.43,0
2017,anvers,8,1,0,2,0,1.3,3.61,0
2017,anvers,8,4,0,2,0,1.25,3.88,0
2017,anvers,8,0,5,1,2,2.4,1.57,0
2017,anvers,8,0,0,2,1,1.84,1.91,0
2017,anvers,8,0,3,2,1,4.73,1.2,0
2017,anvers,8,0,0,0,2,2.08,1.74,0
2017,anvers,8,0,2,0,2,3.83,1.27,0
2017,anvers,4,1,0,1,2,1.23,4.36,0
2017,anvers,4,4,5,2,0,1.59,2.4,0
2017,anvers,4,0,0,1,2,1.57,2.44,0
2017,anvers,4,0,2,0,2,3.22,1.36,0
2017,anvers,2,0,4,0,2,2.86,1.44,0
2017,anvers,2,0,2,0,2,5.8,1.15,0
2017,anvers,1,4,2,0,2,2.4,1.57,0
2016,anvers,16,35,0,0,2,1.89,1.9,0
2016,anvers,16,35,0,2,1,1.99,1.81,0
2016,anvers,16,34,6,2,1,2.72,1.46,0
2016,anvers,16,34,0,2,0,2.7,1.46,0
2016,anvers,16,0,35,2,1,1.32,3.4,0
2016,anvers,16,0,7,2,0,4.21,1.23,0
2016,anvers,16,5,34,2,0,1.07,9.45,0
2016,anvers,16,0,0,2,1,1.84,1.94,0
2016,anvers,16,0,34,2,1,2.5,1.53,0
2016,anvers,16,8,0,1,2,2.64,1.45,0
2016,anvers,16,0,0,2,0,1.71,2.09,0
2016,anvers,16,0,0,2,0,1.44,2.76,0
2016,anvers,8,1,0,2,0,1.16,5.14,0
2016,anvers,8,0,0,0,2,1.6,2.34,0
2016,anvers,8,4,0,2,0,1.49,2.62,0
2016,anvers,8,0,0,0,2,1.54,2.49,0
2016,anvers,8,5,0,0,2,1.31,3.49,0
2016,anvers,8,0,3,0,2,6.95,1.1,0
2016,anvers,8,0,0,2,0,1.95,1.84,0
2016,anvers,8,0,2,2,1,2.74,1.46,0
2016,anvers,4,1,0,2,1,1.12,6.02,0
2016,anvers,4,4,0,0,2,1.62,2.21,0
2016,anvers,4,0,3,0,2,3.31,1.32,0
2016,anvers,4,0,0,0,2,2.49,1.52,0
2016,anvers,2,1,0,1,2,1.13,6.12,0
2016,anvers,2,3,0,2,1,1.49,2.59,0
2016,anvers,1,0,3,0,2,3.76,1.28,0
2021,atlanta,16,35,38,1,2,13.4,1.03,0
2021,atlanta,16,34,0,2,1,1.91,1.89,0
2021,atlanta,16,0,8,2,1,2.24,1.65,0
2021,atlanta,16,0,0,0,2,2.2,1.67,0
2021,atlanta,16,0,0,0,2,1.85,1.95,0
2021,atlanta,16,0,7,1,2,2.33,1.59,0
2021,atlanta,16,5,34,2,0,1.24,4.16,0
2021,atlanta,16,0,0,0,2,1.63,2.28,0
2021,atlanta,16,0,34,0,2,2.35,1.59,0
2021,atlanta,16,6,37,2,1,1.23,4.24,0
2021,atlanta,16,35,0,2,1,1.56,2.42,0
2021,atlanta,16,34,0,2,1,1.82,1.99,0
2021,atlanta,8,1,0,1,2,1.49,2.64,0
2021,atlanta,8,0,0,0,2,2.22,1.66,0
2021,atlanta,8,3,0,2,0,2.24,1.65,0
2021,atlanta,8,5,0,2,1,1.43,2.84,0
2021,atlanta,8,0,4,0,2,2.41,1.57,0
2021,atlanta,8,6,0,2,0,1.39,2.99,0
2021,atlanta,8,0,2,2,0,3.28,1.34,0
2021,atlanta,4,0,0,2,0,1.68,2.2,0
2021,atlanta,4,3,0,0,2,1.25,4.03,0
2021,atlanta,4,5,4,2,1,1.62,2.32,0
2021,atlanta,4,6,0,2,1,1.46,2.74,0
2021,atlanta,2,0,0,2,1,2.16,1.7,0
2021,atlanta,2,5,6,1,2,1.83,1.99,0
2021,atlanta,1,0,6,0,2,2.07,1.77,0
2019,atlanta,16,0,0,2,0,1.38,3.0,0
2019,atlanta,16,0,34,2,0,1.36,3.13,0
2019,atlanta,16,0,6,0,2,2.01,1.78,0
2019,atlanta,16,0,0,2,0,1.51,2.53,0
2019,atlanta,16,0,34,2,0,2.73,1.45,0
2019,atlanta,16,0,5,2,1,3.45,1.31,0
2019,atlanta,16,7,0,1,2,1.75,2.07,0
2019,atlanta,16,34,0,2,1,1.33,3.31,0
2019,atlanta,16,0,0,2,0,1.64,2.25,0
2019,atlanta,16,8,35,2,0,1.04,12.2,0
2019,atlanta,16,0,35,2,0,1.34,3.23,0
2019,atlanta,16,35,34,0,2,1.14,5.92,0
2019,atlanta,8,1,0,1,2,1.57,2.38,0
2019,atlanta,8,0,6,2,1,1.54,2.46,0
2019,atlanta,8,3,0,2,0,1.47,2.67,0
2019,atlanta,8,0,0,0,2,1.89,1.89,0
2019,atlanta,8,0,0,2,0,1.79,2.0,0
2019,atlanta,8,0,4,2,0,1.9,1.88,0
2019,atlanta,8,8,0,0,2,1.94,1.85,0
2019,atlanta,8,0,2,0,2,6.67,1.11,0
2019,atlanta,4,0,0,2,0,1.75,2.08,0
2019,atlanta,4,0,0,2,0,1.76,2.08,0
2019,atlanta,4,0,2,0,2,2.36,1.59,0
2019,atlanta,2,0,3,1,2,1.91,1.89,0
2019,atlanta,2,0,2,1,2,2.98,1.4,0
2019,atlanta,1,3,2,2,0,1.78,2.04,0
2018,atlanta,16,0,36,2,1,1.5,2.59,0
2018,atlanta,16,0,35,2,0,1.12,6.19,0
2018,atlanta,16,38,7,1,2,2.35,1.6,0
2018,atlanta,16,0,35,1,2,1.44,2.75,0
2018,atlanta,16,34,0,0,2,2.27,1.63,0
2018,atlanta,16,0,5,0,2,3.36,1.33,0
2018,atlanta,16,8,37,2,1,1.4,2.95,0
2018,atlanta,16,0,34,2,0,1.56,2.41,0
2018,atlanta,16,38,0,0,2,3.34,1.33,0
2018,atlanta,16,6,0,2,0,1.49,2.61,0
2018,atlanta,16,0,0,2,0,1.63,2.26,0
2018,atlanta,16,34,34,0,2,1.51,2.54,0
2018,atlanta,8,1,0,2,0,1.26,3.85,0
2018,atlanta,8,0,7,0,2,2.55,1.5,0
2018,atlanta,8,4,0,2,0,1.58,2.38,0
2018,atlanta,8,0,5,2,0,2.64,1.49,0
2018,atlanta,8,8,0,2,1,1.6,2.35,0
2018,atlanta,8,0,3,0,2,1.84,1.97,0
2018,atlanta,8,6,0,1,2,1.53,2.46,0
2018,atlanta,8,0,2,0,2,4.74,1.19,0
2018,atlanta,4,1,7,2,1,1.33,3.34,0
2018,atlanta,4,4,0,2,0,2.21,1.66,0
2018,atlanta,4,8,3,2,1,2.9,1.43,0
2018,atlanta,2,1,4,2,1,1.21,4.4,0
2018,atlanta,2,8,0,2,1,1.8,2.0,0
2018,atlanta,1,1,8,2,1,1.28,3.72,0
2017,atlanta,16,0,0,2,0,1.5,2.59,0
2017,atlanta,16,38,0,2,1,1.74,2.09,0
2017,atlanta,16,0,5,0,2,2.62,1.5,0
2017,atlanta,16,0,37,1,2,1.52,2.46,0
2017,atlanta,16,35,35,0,2,1.18,4.98,0
2017,atlanta,16,0,8,0,2,2.29,1.59,0
2017,atlanta,16,7,34,1,2,1.34,3.34,0
2017,atlanta,16,35,0,1,2,1.78,2.04,0
2017,atlanta,16,34,34,0,2,2.02,1.76,0
2017,atlanta,16,6,34,2,0,1.41,2.93,0
2017,atlanta,16,0,0,2,0,2.33,1.61,0
2017,atlanta,16,38,0,1,2,2.54,1.52,0
2017,atlanta,8,1,0,2,0,1.36,3.17,0
2017,atlanta,8,0,5,1,2,3.02,1.39,0
2017,atlanta,8,4,0,2,1,1.52,2.55,0
2017,atlanta,8,0,8,2,1,4.28,1.22,0
2017,atlanta,8,0,0,2,1,2.24,1.63,0
2017,atlanta,8,0,3,1,2,4.05,1.23,0
2017,atlanta,8,6,0,0,2,1.43,2.84,0
2017,atlanta,8,0,2,0,2,3.36,1.33,0
2017,atlanta,4,1,5,0,2,1.54,2.53,0
2017,atlanta,4,4,0,2,0,1.27,3.93,0
2017,atlanta,4,0,3,0,2,4.89,1.18,0
2017,atlanta,4,0,2,0,2,5.29,1.17,0
2017,atlanta,2,5,4,1,2,1.8,2.04,0
2017,atlanta,2,3,2,0,2,2.16,1.71,0
2017,atlanta,1,4,2,0,2,3.6,1.3,0
2016,atlanta,16,0,34,2,1,1.45,2.71,0
2016,atlanta,16,0,0,0,2,2.29,1.61,0
2016,atlanta,16,35,8,0,2,16.0,1.02,0
2016,atlanta,16,34,35,0,2,2.41,1.54,0
2016,atlanta,16,36,0,1,2,2.68,1.44,0
2016,atlanta,16,34,7,1,2,3.51,1.29,0
2016,atlanta,16,6,0,1,2,1.53,2.46,0
2016,atlanta,16,0,0,0,2,1.49,2.6,0
2016,atlanta,16,0,0,1,2,1.72,2.1,0
2016,atlanta,16,5,0,2,0,1.2,4.37,0
2016,atlanta,16,37,34,2,0,1.72,2.08,0
2016,atlanta,16,0,35,0,2,2.28,1.62,0
2016,atlanta,8,1,0,2,0,1.17,4.9,0
2016,atlanta,8,0,8,1,2,2.85,1.42,0
2016,atlanta,8,3,0,1,2,1.12,6.02,0
2016,atlanta,8,0,7,1,2,2.62,1.44,0
2016,atlanta,8,0,0,2,0,1.79,2.01,0
2016,atlanta,8,0,4,2,1,3.04,1.38,0
2016,atlanta,8,5,0,2,0,1.3,3.53,0
2016,atlanta,8,0,2,0,2,4.37,1.21,0
2016,atlanta,4,1,8,2,0,1.1,6.89,0
2016,atlanta,4,0,7,2,0,3.32,1.32,0
2016,atlanta,4,0,0,0,2,2.16,1.66,0
2016,atlanta,4,5,2,1,2,3.36,1.31,0
2016,atlanta,2,1,0,2,1,1.08,7.54,0
2016,atlanta,2,0,2,1,2,7.15,1.09,0
2016,atlanta,1,1,2,0,2,1.87,1.95,0
2015,atlanta,16,35,0,0,2,14.4,1.03,0
2015,atlanta,16,0,0,2,0,1.79,1.98,0
2015,atlanta,16,0,6,1,2,3.56,1.29,0
2015,atlanta,16,34,35,2,1,1.41,2.83,0
2015,atlanta,16,0,0,2,0,1.5,2.54,0
2015,atlanta,16,7,0,2,0,1.56,2.35,0
2015,atlanta,16,34,34,1,2,2.36,1.56,0
2015,atlanta,16,0,0,2,1,4.79,1.17,0
2015,atlanta,16,5,34,2,0,1.27,3.52,0
2015,atlanta,16,0,35,2,0,1.28,3.58,0
2015,atlanta,16,0,0,2,0,1.35,3.11,0
2015,atlanta,8,1,0,2,0,1.34,3.26,0
2015,atlanta,8,0,6,2,0,2.77,1.42,0
2015,atlanta,8,3,0,0,2,1.39,2.96,0
2015,atlanta,8,0,8,2,0,1.64,2.18,0
2015,atlanta,8,7,0,2,0,1.27,3.6,0
2015,atlanta,8,0,4,2,0,3.5,1.3,0
2015,atlanta,8,5,0,2,1,1.55,2.41,0
2015,atlanta,8,0,2,1,2,1.94,1.82,0
2015,atlanta,4,1,0,2,0,1.25,3.69,0
2015,atlanta,4,0,0,2,0,1.6,2.27,0
2015,atlanta,4,7,0,2,0,1.18,4.7,0
2015,atlanta,4,5,2,2,0,1.76,2.0,0
2015,atlanta,2,1,0,2,1,1.34,3.27,0
2015,atlanta,2,7,5,1,2,1.64,2.18,0
2015,atlanta,1,1,5,2,0,1.37,3.05,0
2014,atlanta,16,35,0,2,1,2.98,1.36,0
2014,atlanta,16,0,35,2,0,2.4,1.54,0
2014,atlanta,16,0,8,0,2,3.15,1.34,0
2014,atlanta,16,0,0,2,0,1.29,3.44,0
2014,atlanta,16,0,35,2,0,1.08,7.44,0
2014,atlanta,16,36,6,0,2,3.22,1.32,0
2014,atlanta,16,9,0,2,0,1.6,2.22,0
2014,atlanta,16,0,0,0,2,1.61,2.21,0
2014,atlanta,16,34,34,0,2,1.85,1.85,0
2014,atlanta,16,7,36,2,0,1.42,2.68,0
2014,atlanta,16,0,0,0,2,2.84,1.39,0
2014,atlanta,16,34,36,0,2,2.62,1.44,0
2014,atlanta,8,1,0,2,1,1.14,5.25,0
2014,atlanta,8,0,8,0,2,3.19,1.33,0
2014,atlanta,8,34,0,0,2,6.25,1.11,0
2014,atlanta,8,0,6,2,1,3.64,1.26,0
2014,atlanta,8,9,0,0,2,1.31,3.3,0
2014,atlanta,8,0,4,0,2,2.48,1.5,0
2014,atlanta,8,7,0,0,2,1.57,2.29,0
2014,atlanta,8,0,2,2,0,4.18,1.2,0
2014,atlanta,4,1,8,2,0,1.41,2.74,0
2014,atlanta,4,0,0,2,0,1.39,2.85,0
2014,atlanta,4,0,4,2,1,2.06,1.69,0
2014,atlanta,4,0,0,2,0,1.56,2.31,0
2014,atlanta,2,1,0,2,0,1.46,2.62,0
2014,atlanta,2,0,0,2,1,2.08,1.69,0
2014,atlanta,1,1,0,2,0,1.23,4.03,0
2013,atlanta,16,0,35,1,2,1.27,3.56,0
2013,atlanta,16,0,34,2,1,1.72,2.02,0
2013,atlanta,16,0,8,0,2,2.12,1.66,0
2013,atlanta,16,0,34,2,1,1.59,2.24,0
2013,atlanta,16,35,35,0,2,1.44,2.62,0
2013,atlanta,16,0,7,0,2,3.06,1.35,0
2013,atlanta,16,6,0,1,2,1.67,2.11,0
2013,atlanta,16,0,0,0,2,1.59,2.25,0
2013,atlanta,16,0,0,2,1,1.46,2.59,0
2013,atlanta,16,5,34,2,0,1.15,5.02,0
2013,atlanta,16,0,0,2,0,1.5,2.46,0
2013,atlanta,8,1,0,2,1,1.08,7.56,0
2013,atlanta,8,0,8,2,0,1.65,2.14,0
2013,atlanta,8,3,0,2,1,1.37,2.94,0
2013,atlanta,8,0,7,0,2,3.42,1.29,0
2013,atlanta,8,0,4,2,0,1.81,1.9,0
2013,atlanta,8,5,0,0,2,2.21,1.6,0
2013,atlanta,8,0,2,1,2,4.14,1.21,0
2013,atlanta,4,1,0,2,0,1.38,2.9,0
2013,atlanta,4,3,7,1,2,1.67,2.11,0
2013,atlanta,4,0,0,1,2,2.19,1.62,0
2013,atlanta,4,0,2,1,2,3.24,1.32,0
2013,atlanta,2,1,7,2,1,1.71,2.07,0
2013,atlanta,2,0,2,0,2,3.04,1.36,0
2013,atlanta,1,1,2,2,1,1.78,1.98,0
2012,atlanta,16,0,34,0,2,2.33,1.56,0
2012,atlanta,16,35,0,2,1,2.66,1.44,0
2012,atlanta,16,35,7,2,1,3.27,1.32,0
2012,atlanta,16,0,0,1,2,3.81,1.25,0
2012,atlanta,16,0,34,2,1,1.39,2.84,0
2012,atlanta,16,0,5,0,2,6.12,1.11,0
2012,atlanta,16,8,0,2,1,2.54,1.48,0
2012,atlanta,16,0,35,2,1,5.3,1.14,0
2012,atlanta,16,34,0,2,0,1.74,2.03,0
2012,atlanta,16,6,0,1,2,1.25,3.8,0
2012,atlanta,16,34,0,1,2,1.78,1.94,0
2012,atlanta,16,0,0,2,0,1.75,1.99,0
2012,atlanta,8,1,0,2,1,1.14,4.97,0
2012,atlanta,8,0,0,0,2,1.67,2.11,0
2012,atlanta,8,4,0,2,0,1.25,3.72,0
2012,atlanta,8,0,5,2,1,3.8,1.25,0
2012,atlanta,8,8,0,2,0,1.38,2.86,0
2012,atlanta,8,0,3,1,2,3.49,1.28,0
2012,atlanta,8,0,0,1,2,2.04,1.72,0
2012,atlanta,4,1,0,2,0,1.08,7.5,0
2012,atlanta,4,4,0,2,0,1.14,5.01,0
2012,atlanta,4,8,3,2,0,3.35,1.3,0
2012,atlanta,4,0,0,0,2,2.06,1.69,0
2012,atlanta,2,1,4,1,2,1.78,1.94,0
2012,atlanta,2,8,0,0,2,1.88,1.83,0
2012,atlanta,1,4,0,2,1,1.23,4.04,0
2020,auckland,16,0,0,2,1,1.64,2.27,0
2020,auckland,16,34,0,2,1,2.01,1.79,0
2020,auckland,16,0,6,0,2,3.36,1.33,0
2020,auckland,16,34,0,0,2,2.21,1.66,0
2020,auckland,16,0,34,0,2,1.65,2.22,0
2020,auckland,16,35,5,1,2,1.69,2.14,0
2020,auckland,16,7,0,1,2,1.6,2.33,0
2020,auckland,16,35,0,1,2,2.6,1.49,0
2020,auckland,16,0,35,2,0,1.2,4.47,0
2020,auckland,16,36,0,1,2,1.56,2.41,0
2020,auckland,16,0,0,2,1,1.94,1.84,0
2020,auckland,16,0,34,0,2,2.87,1.41,0
2020,auckland,8,1,0,1,2,1.4,2.91,0
2020,auckland,8,0,6,0,2,2.74,1.45,0
2020,auckland,8,3,0,1,2,1.55,2.43,0
2020,auckland,8,0,5,1,2,2.52,1.52,0
2020,auckland,8,0,0,0,2,2.91,1.41,0
2020,auckland,8,0,4,1,2,2.3,1.61,0
2020,auckland,8,0,0,0,2,3.41,1.35,0
2020,auckland,8,0,2,0,2,2.57,1.51,0
2020,auckland,4,0,6,1,2,3.38,1.33,0
2020,auckland,4,0,5,1,2,1.75,2.08,0
2020,auckland,4,0,4,0,2,1.92,1.9,0
2020,auckland,4,0,2,2,0,3.11,1.37,0
2020,auckland,2,6,5,1,2,1.56,2.44,0
2020,auckland,2,4,0,0,2,1.88,1.89,0
2020,auckland,1,5,0,1,2,2.07,1.77,0
2019,auckland,16,0,0,1,2,2.35,1.57,0
2019,auckland,16,35,0,2,0,1.68,2.17,0
2019,auckland,16,0,7,2,1,2.74,1.45,0
2019,auckland,16,0,35,0,2,2.06,1.75,0
2019,auckland,16,35,6,2,0,7.02,1.1,0
2019,auckland,16,9,0,0,2,1.48,2.62,0
2019,auckland,16,34,0,0,2,2.01,1.79,0
2019,auckland,16,34,0,0,2,1.56,2.41,0
2019,auckland,16,36,34,0,2,2.3,1.6,0
2019,auckland,16,0,34,2,0,1.48,2.65,0
2019,auckland,16,0,0,1,2,2.05,1.76,0
2019,auckland,8,1,0,0,2,1.55,2.45,0
2019,auckland,8,0,0,2,0,1.56,2.38,0
2019,auckland,8,0,0,2,0,1.2,4.51,0
2019,auckland,8,0,0,2,1,2.45,1.55,0
2019,auckland,8,0,3,2,0,1.63,2.25,0
2019,auckland,8,0,0,0,2,2.4,1.56,0
2019,auckland,8,0,2,1,2,2.32,1.6,0
2019,auckland,4,0,0,0,2,1.97,1.85,0
2019,auckland,4,4,0,1,2,2.01,1.8,0
2019,auckland,4,0,0,0,2,2.26,1.64,0
2019,auckland,4,0,2,2,0,1.53,2.53,0
2019,auckland,2,0,0,2,1,1.63,2.26,0
2019,auckland,2,0,0,2,0,2.9,1.43,0
2019,auckland,1,0,0,0,2,1.69,2.16,0
2018,auckland,16,34,0,1,2,2.38,1.58,0
2018,auckland,16,0,34,2,1,1.39,3.04,0
2018,auckland,16,35,36,1,2,1.42,2.79,0
2018,auckland,16,0,34,2,1,1.75,2.02,0
2018,auckland,16,0,36,2,0,1.08,7.8,0
2018,auckland,16,35,5,0,2,12.1,1.04,0
2018,auckland,16,7,35,2,0,1.23,4.19,0
2018,auckland,16,0,0,1,2,2.06,1.76,0
2018,auckland,16,0,36,2,1,1.24,4.16,0
2018,auckland,16,6,36,2,0,1.24,4.16,0
2018,auckland,16,0,0,1,2,2.32,1.59,0
2018,auckland,16,0,34,2,0,1.34,3.28,0
2018,auckland,8,1,0,0,2,1.42,2.87,0
2018,auckland,8,0,0,2,0,1.74,2.06,0
2018,auckland,8,3,0,1,2,1.44,2.77,0
2018,auckland,8,0,5,1,2,3.46,1.31,0
2018,auckland,8,7,0,2,0,1.7,2.15,0
2018,auckland,8,0,4,2,1,2.16,1.68,0
2018,auckland,8,6,0,0,2,2.21,1.67,0
2018,auckland,8,0,2,0,2,3.09,1.37,0
2018,auckland,4,0,0,0,2,1.72,2.15,0
2018,auckland,4,0,5,0,2,4.93,1.19,0
2018,auckland,4,7,0,2,0,2.12,1.73,0
2018,auckland,4,0,2,0,2,3.83,1.28,0
2018,auckland,2,0,5,1,2,3.92,1.27,0
2018,auckland,2,7,2,0,2,3.56,1.3,0
2018,auckland,1,5,2,2,1,3.32,1.34,0
2017,auckland,16,0,0,0,2,2.82,1.41,0
2017,auckland,16,34,35,1,2,1.94,1.84,0
2017,auckland,16,0,8,0,2,1.64,2.23,0
2017,auckland,16,34,0,0,2,5.84,1.13,0
2017,auckland,16,0,34,1,2,1.7,2.04,0
2017,auckland,16,0,5,2,0,2.17,1.68,0
2017,auckland,16,6,35,2,1,1.05,11.25,0
2017,auckland,16,35,0,0,2,9.62,1.06,0
2017,auckland,16,34,0,2,0,1.44,2.76,0
2017,auckland,16,7,0,2,0,1.34,3.22,0
2017,auckland,16,0,0,2,1,2.03,1.76,0
2017,auckland,16,0,0,2,0,2.57,1.5,0
2017,auckland,8,36,0,1,2,12.0,1.05,0
2017,auckland,8,0,8,1,2,2.69,1.45,0
2017,auckland,8,3,0,1,2,1.24,4.08,0
2017,auckland,8,0,0,0,2,3.71,1.28,0
2017,auckland,8,0,4,1,2,2.91,1.41,0
2017,auckland,8,7,0,2,0,1.73,2.06,0
2017,auckland,8,0,2,1,2,4.38,1.21,0
2017,auckland,4,0,8,0,2,2.13,1.69,0
2017,auckland,4,0,0,0,2,2.3,1.61,0
2017,auckland,4,0,4,1,2,3.16,1.36,0
2017,auckland,4,7,2,2,1,2.25,1.62,0
2017,auckland,2,8,0,0,2,1.74,2.11,0
2017,auckland,2,4,7,2,0,1.58,2.4,0
2017,auckland,1,0,4,1,2,2.94,1.42,0
2016,auckland,16,0,34,1,2,1.18,4.75,0
2016,auckland,16,0,0,2,0,2.05,1.73,0
2016,auckland,16,35,5,0,2,6.16,1.12,0
2016,auckland,16,34,0,2,0,1.45,2.7,0
2016,auckland,16,0,0,0,2,6.49,1.11,0
2016,auckland,16,0,7,2,0,1.92,1.83,0
2016,auckland,16,8,0,2,0,1.41,2.88,0
2016,auckland,16,0,35,2,0,1.1,6.98,0
2016,auckland,16,6,0,2,1,1.81,1.94,0
2016,auckland,16,34,0,2,0,2.03,1.77,0
2016,auckland,16,0,34,2,0,1.24,3.98,0
2016,auckland,8,1,0,2,0,1.06,10.35,0
2016,auckland,8,0,5,2,0,2.0,1.74,0
2016,auckland,8,4,0,2,0,1.37,3.12,0
2016,auckland,8,0,0,2,0,1.64,2.22,0
2016,auckland,8,8,0,2,0,1.27,3.77,0
2016,auckland,8,0,3,1,2,2.63,1.47,0
2016,auckland,8,6,0,2,0,1.61,2.25,0
2016,auckland,8,0,2,0,2,2.44,1.54,0
2016,auckland,4,1,0,2,0,1.17,5.04,0
2016,auckland,4,4,0,1,2,2.07,1.76,0
2016,auckland,4,8,3,2,1,2.23,1.63,0
2016,auckland,4,6,2,0,2,3.44,1.32,0
2016,auckland,2,1,0,1,2,1.45,2.75,0
2016,auckland,2,8,2,2,1,2.84,1.42,0
2015,auckland,16,0,34,2,1,3.22,1.34,0
